Outage ID,Platts Outage ID,ECPTA ID,Name,Country,Planning Status,Unit,start_date,end_date,Volume,Edited
4717,4717,542,Sinopec Hainan Refinery,China,Unknown,HCU,2015-05-04,2015-05-31,23,No
5101,5101,542,Sinopec Hainan Refinery,China,Unknown,HCU,2015-05-04,2015-05-31,23,No
5637,5637,245,Mina Al-Ahmadi Refinery,Kuwait,Unplanned,HCU,2015-05-04,2015-05-05,34,No
5638,5638,245,Mina Al-Ahmadi Refinery,Kuwait,Unplanned,FCU,2015-05-04,2015-05-05,40,No
2130,2130,785,ChemChina Changcheng Refinery,China,Planned,CDU,2015-05-03,2021-11-10,6,No
5500,5500,211,Milazzo Refinery,Italy,Planned,FCU,2015-05-01,2015-07-14,46.2,No
6317,6317,439,Valero Port Arthur Refinery,United States,Planned,FCU,2015-05-01,2015-07-07,79.98,No
6071,6071,487,El Segundo Refinery,United States,Planned,HCU,2015-05-01,2015-06-28,51.99,No
4362,4362,78,PetroChina Jilin Refinery,China,Planned,HCU,2015-05-01,2015-05-31,18,No
4363,4363,78,PetroChina Jilin Refinery,China,Planned,FCU,2015-05-01,2015-05-31,39.99,No
4757,4757,78,PetroChina Jilin Refinery,China,Planned,HCU,2015-05-01,2015-05-31,18,No
4758,4758,78,PetroChina Jilin Refinery,China,Planned,FCU,2015-05-01,2015-05-31,39.99,No
5141,5141,78,PetroChina Jilin Refinery,China,Planned,HCU,2015-05-01,2015-05-31,18,No
5142,5142,78,PetroChina Jilin Refinery,China,Planned,FCU,2015-05-01,2015-05-31,39.99,No
3400,3400,60,Talcahuano Refinery,Chile,Planned,HCU,2015-05-01,2015-05-30,23.9,No
6045,6045,401,Delaware City Refinery,United States,Planned,FCU,2015-04-28,2015-04-30,80,No
5620,5620,206,Haifa Refinery,Israel,Unknown,HCU,2015-04-26,2015-06-09,22,No
5668,5668,18,Sitra Refinery,Bahrain,Unplanned,HCU,2015-04-24,2015-05-08,60,No
3756,3756,646,Befar Binzhou Refinery,China,Planned,FCU,2015-04-23,2015-06-05,20,No
4616,4616,296,Seosan Refinery,South Korea,Planned,FCU,2015-04-22,2015-06-10,52,No
5003,5003,296,Seosan Refinery,South Korea,Planned,FCU,2015-04-22,2015-06-10,52,No
5387,5387,296,Seosan Refinery,South Korea,Planned,FCU,2015-04-22,2015-06-10,52,No
5477,5477,528,Yanlian Oil Refining Company,China,Planned,FCU,2015-04-22,2015-05-22,36,No
5478,5478,528,Yanlian Oil Refining Company,China,Planned,FCU,2015-04-22,2015-05-22,30,No
6253,6253,437,Pascagoula Refinery,United States,Planned,HCU,2015-04-22,2015-05-12,40,No
3570,3570,303,SAPREF Refinery,South Africa,Planned,FCU,2015-04-21,2015-08-19,35,No
4233,4233,158,Aspropirgos Refinery,Greece,Planned,FCU,2015-04-20,2015-06-30,54,No
3804,3804,67,PetroChina Dalian WEPEC Refinery,China,Unknown,HCU,2015-04-20,2015-05-25,30,No
3805,3805,67,PetroChina Dalian WEPEC Refinery,China,Unknown,FCU,2015-04-20,2015-05-25,54,No
4635,4635,572,Sunrise Chemical (Chenxi),China,Unknown,FCU,2015-04-20,2015-05-20,12,No
5022,5022,572,Sunrise Chemical (Chenxi),China,Unknown,FCU,2015-04-20,2015-05-20,12,No
5406,5406,572,Sunrise Chemical (Chenxi),China,Unknown,FCU,2015-04-20,2015-05-20,12,No
3484,3484,259,Cadereyta Refinery,Mexico,Unknown,FCU,2015-04-18,2015-07-18,65,No
3517,3517,261,Minatitlan Refinery,Mexico,Planned,FCU,2015-04-18,2015-06-10,65.99,No
6078,6078,488,Cherry Point Refinery,United States,Planned,HCU,2015-04-16,2015-05-31,57.29,No
4561,4561,92,PetroChina Liaohe Petrochemical,China,Unknown,FCU,2015-04-12,2015-05-27,19,No
4948,4948,92,PetroChina Liaohe Petrochemical,China,Unknown,FCU,2015-04-12,2015-05-27,19,No
5332,5332,92,PetroChina Liaohe Petrochemical,China,Unknown,FCU,2015-04-12,2015-05-27,19,No
3496,3496,257,Salamanca Refinery,Mexico,Unknown,FCU,2015-04-12,2015-05-11,40,No
6130,6130,406,Joliet Refinery,United States,Planned,FCU,2015-04-11,2015-04-30,93,No
4292,4292,70,PetroChina Dushanzi  Refinery,China,Planned,HCU,2015-04-10,2015-06-09,39,No
3455,3455,270,Vlissingen Refinery,Netherlands,Planned,HCU,2015-04-10,2015-04-30,69,No
3850,3850,322,Salavat Refinery,Russia,Unknown,FCU,2015-04-07,2015-06-30,20,No
4171,4171,142,Lavera Refinery,France,Planned,HCU,2015-04-07,2015-04-27,16.1,No
4125,4125,137,Porvoo Refinery,Finland,Planned,HCU,2015-04-06,2015-06-24,63.28,No
4126,4126,137,Porvoo Refinery,Finland,Planned,FCU,2015-04-06,2015-06-24,42.32,No
5718,5718,349,Bilbao Refinery,Spain,Unplanned,FCU,2015-04-04,2015-04-07,43.1,No
3531,3531,262,Salina Cruz Refinery,Mexico,Unknown,FCU,2015-04-01,2015-06-30,4.8,No
3772,3772,221,Idemitsu Showa Shell Chiba Refinery,Japan,Planned,FCU,2015-04-01,2015-06-22,45,No
3771,3771,221,Idemitsu Showa Shell Chiba Refinery,Japan,Planned,HCU,2015-04-01,2015-06-15,10,No
4519,4519,172,HPCL Mumbai Refinery,India,Planned,FCU,2015-04-01,2015-06-05,49,No
4909,4909,172,HPCL Mumbai Refinery,India,Planned,FCU,2015-04-01,2015-06-05,49,No
5293,5293,172,HPCL Mumbai Refinery,India,Planned,FCU,2015-04-01,2015-06-05,49,No
3604,3604,313,Ryazan Refinery,Russia,Planned,FCU,2015-04-01,2015-05-25,55.28,No
3761,3761,64,Sinopec Cangzhou Refinery,China,Planned,FCU,2015-04-01,2015-05-25,24,No
3896,3896,328,Novo-Kuybyshevskiy Refinery,Russia,Planned,FCU,2015-04-01,2015-05-19,17.27,No
3422,3422,156,TOR Tema Refinery,Ghana,Unplanned,FCU,2015-04-01,2015-04-30,14,No
3495,3495,257,Salamanca Refinery,Mexico,Unknown,FCU,2015-04-01,2015-04-30,14,No
3969,3969,504,Puerto La Cruz Refinery,Venezuela,Planned,FCU,2015-04-01,2015-04-30,13.6,No
4360,4360,612,RIL Jamnagar Refinery,India,Unknown,FCU,2015-04-01,2015-04-30,200,No
4402,4402,80,PetroChina Jinzhou Refinery,China,Planned,FCU,2015-04-01,2015-04-30,25,No
4464,4464,368,Mailiao Refinery,Taiwan,Planned,FCU,2015-04-01,2015-04-30,81,No
4755,4755,612,RIL Jamnagar Refinery,India,Unknown,FCU,2015-04-01,2015-04-30,200,No
4797,4797,80,PetroChina Jinzhou Refinery,China,Planned,FCU,2015-04-01,2015-04-30,25,No
4856,4856,368,Mailiao Refinery,Taiwan,Planned,FCU,2015-04-01,2015-04-30,81,No
5139,5139,612,RIL Jamnagar Refinery,India,Unknown,FCU,2015-04-01,2015-04-30,200,No
5181,5181,80,PetroChina Jinzhou Refinery,China,Planned,FCU,2015-04-01,2015-04-30,25,No
5240,5240,368,Mailiao Refinery,Taiwan,Planned,FCU,2015-04-01,2015-04-30,81,No
5518,5518,300,Yeosu Refinery,South Korea,Planned,FCU,2015-04-01,2015-04-30,90,No
5646,5646,338,Rabigh Refinery,Saudi Arabia,Unknown,FCU,2015-04-01,2015-04-30,92,No
6429,6429,448,Valero Texas City Refinery,United States,Unknown,FCU,2015-04-01,2015-04-21,41,No
5754,5754,363,Lysekil Refinery,Sweden,Unknown,HCU,2015-04-01,2015-04-20,23.6,No
6383,6383,444,Sunray Refinery,United States,Unknown,HCU,2015-04-01,2015-04-19,30,No
4478,4478,173,MRPL Mangalore Refinery,India,Unplanned,HCU,2015-04-01,2015-04-10,32,No
4870,4870,173,MRPL Mangalore Refinery,India,Unplanned,HCU,2015-04-01,2015-04-10,32,No
5254,5254,173,MRPL Mangalore Refinery,India,Unplanned,HCU,2015-04-01,2015-04-10,32,No
6092,6092,429,Garyville Refinery,United States,Planned,FCU,2015-04-01,2015-04-05,134,No
3618,3618,317,Khabarovsk Refinery,Russia,Unplanned,HCU,2015-04-01,2015-04-01,10,No
4192,4192,148,Gelsenkirchen Refinery,Germany,Planned,HCU,2015-03-30,2015-04-03,57,No
3608,3608,314,Yanos Refinery,Russia,Unknown,HCU,2015-03-29,2015-04-30,42,No
3754,3754,544,BORL Bina Refinery,India,Planned,HCU,2015-03-27,2015-04-25,38,No
3914,3914,330,Syzran Refinery,Russia,Planned,FCU,2015-03-26,2015-04-11,7,No
4423,4423,170,IOCL Koyali Refinery,India,Unknown,FCU,2015-03-25,2015-05-14,38.9,No
4817,4817,170,IOCL Koyali Refinery,India,Unknown,FCU,2015-03-25,2015-05-14,38.9,No
5201,5201,170,IOCL Koyali Refinery,India,Unknown,FCU,2015-03-25,2015-05-14,38.9,No
3849,3849,322,Salavat Refinery,Russia,Unknown,HCU,2015-03-23,2015-04-27,92,No
3848,3848,322,Salavat Refinery,Russia,Unknown,FCU,2015-03-23,2015-03-31,13,No
4532,4532,176,NRL Numaligarh Refinery,India,Unknown,HCU,2015-03-22,2015-05-14,22,No
4921,4921,176,NRL Numaligarh Refinery,India,Unknown,HCU,2015-03-22,2015-05-14,22,No
5305,5305,176,NRL Numaligarh Refinery,India,Unknown,HCU,2015-03-22,2015-05-14,22,No
3482,3482,259,Cadereyta Refinery,Mexico,Unknown,FCU,2015-03-22,2015-04-05,25,No
6200,6200,469,McPherson Refinery,United States,Planned,HCU,2015-03-21,2015-05-20,35,No
6201,6201,469,McPherson Refinery,United States,Planned,FCU,2015-03-21,2015-05-20,20.92,No
3462,3462,243,Shymkent Refinery,Kazakhstan,Unknown,FCU,2015-03-21,2015-04-19,30,No
6052,6052,463,Commerce City Refinery,United States,Planned,FCU,2015-03-20,2015-04-23,19,No
5857,5857,418,Baton Rouge Refinery,United States,Planned,FCU,2015-03-18,2015-03-31,64,No
4512,4512,230,Mizushima Refinery,Japan,Planned,FCU,2015-03-17,2015-05-15,48,No
4902,4902,230,Mizushima Refinery,Japan,Planned,FCU,2015-03-17,2015-05-15,48,No
5286,5286,230,Mizushima Refinery,Japan,Planned,FCU,2015-03-17,2015-05-15,48,No
5436,5436,299,SK Ulsan Refinery,South Korea,Planned,HCU,2015-03-17,2015-04-19,45,No
5469,5469,99,PetroChina Xianyang Refinery,China,Unknown,FCU,2015-03-17,2015-04-15,27,No
6358,6358,474,Marathon Salt Lake Refinery,United States,Unknown,FCU,2015-03-17,2015-04-15,23,No
4636,4636,369,Ta-Lin Refinery,Taiwan,Unknown,FCU,2015-03-17,2015-04-13,25,No
5023,5023,369,Ta-Lin Refinery,Taiwan,Unknown,FCU,2015-03-17,2015-04-13,25,No
5407,5407,369,Ta-Lin Refinery,Taiwan,Unknown,FCU,2015-03-17,2015-04-13,25,No
3800,3800,67,PetroChina Dalian WEPEC Refinery,China,Unknown,FCU,2015-03-17,2015-03-26,54,No
4313,4313,75,Sinopec Guangzhou Refinery,China,Planned,FCU,2015-03-16,2015-05-31,40,No
4710,4710,75,Sinopec Guangzhou Refinery,China,Planned,FCU,2015-03-16,2015-05-31,40,No
5094,5094,75,Sinopec Guangzhou Refinery,China,Planned,FCU,2015-03-16,2015-05-31,40,No
3685,3685,54,Imperial Oil Sarnia Refinery,Canada,Unknown,HCU,2015-03-16,2015-04-14,17.5,No
5776,5776,381,Kirikkale Refinery,Turkey,Unknown,HCU,2015-03-13,2015-04-26,16,No
5544,5544,107,Sinopec Zhenhai Refinery,China,Planned,FCU,2015-03-13,2015-03-26,60,No
5506,5506,210,Priolo Gargallo Refinery,Italy,Planned,HCU,2015-03-10,2015-04-26,65.8,No
6509,6509,416,Whiting Refinery,United States,Planned,FCU,2015-03-10,2015-04-16,72,No
4220,4220,152,Gunvor Ingolstadt Refinery,Germany,Planned,FCU,2015-03-05,2015-03-19,29,No
3445,3445,269,NNPC Pernis Refinery,Netherlands,Planned,HCU,2015-03-04,2015-05-04,82.97,No
4227,4227,153,Karlsruhe Refinery,Germany,Planned,FCU,2015-03-03,2015-05-15,87,No
6250,6250,437,Pascagoula Refinery,United States,Planned,HCU,2015-03-02,2015-03-31,40,No
3387,3387,60,Talcahuano Refinery,Chile,Planned,FCU,2015-03-01,2015-03-31,22.07,No
5421,5421,370,Tao-Yuan Refinery,Taiwan,Planned,FCU,2015-03-01,2015-03-31,45,No
5508,5508,213,San Nazzaro Refinery,Italy,Unplanned,FCU,2015-03-01,2015-03-15,33.96,No
6114,6114,430,Pasadena Refinery,United States,Planned,FCU,2015-02-26,2015-04-22,50,No
6225,6225,434,Saint Charles Refinery,United States,Planned,FCU,2015-02-26,2015-04-15,104.5,No
4180,4180,143,Gravenchon (Port Jerome) Refinery,France,Planned,FCU,2015-02-25,2015-03-29,35,No
3950,3950,503,El Palito Refinery,Venezuela,Unplanned,FCU,2015-02-23,2015-04-09,60,No
3581,3581,311,Kirishi Refinery,Russia,Unknown,HCU,2015-02-23,2015-02-26,60,No
3909,3909,330,Syzran Refinery,Russia,Planned,FCU,2015-02-19,2015-03-06,7,No
6274,6274,473,Ponca City Refinery,United States,Unplanned,FCU,2015-02-19,2015-03-04,46,No
6470,6470,495,Torrance Refinery,United States,Unknown,FCU,2015-02-18,2015-12-31,82.97,No
5928,5928,422,Borger Refinery,United States,Planned,FCU,2015-02-17,2015-02-22,30,No
4499,4499,228,Marifu Refinery,Japan,Planned,FCU,2015-02-15,2015-03-31,28,No
4889,4889,228,Marifu Refinery,Japan,Planned,FCU,2015-02-15,2015-03-31,28,No
5273,5273,228,Marifu Refinery,Japan,Planned,FCU,2015-02-15,2015-03-31,28,No
3376,3376,39,Duque de Caxias Refinery,Brazil,Unknown,FCU,2015-02-15,2015-03-12,43.86,No
3557,3557,301,Cape Town Refinery,South Africa,Planned,FCU,2015-02-14,2015-03-31,23.96,No
5636,5636,245,Mina Al-Ahmadi Refinery,Kuwait,Planned,FCU,2015-02-11,2015-03-03,40,No
6471,6471,495,Torrance Refinery,United States,Unknown,HCU,2015-02-08,2015-07-31,20.52,No
5792,5792,388,Killingholme Refinery,United Kingdom,Unknown,FCU,2015-02-01,2015-04-30,48,No
4097,4097,115,Sisak Refinery,Croatia,Unknown,FCU,2015-02-01,2015-04-17,9,No
3471,3471,250,Mazeikiai Refinery,Lithuania,Unknown,FCU,2015-02-01,2015-03-31,43.2,No
5717,5717,349,Bilbao Refinery,Spain,Planned,FCU,2015-02-01,2015-03-12,43.1,No
5892,5892,485,Benicia Refinery,United States,Planned,HCU,2015-02-01,2015-03-12,35.97,No
4000,4000,501,Paraguana Refinery,Venezuela,Planned,FCU,2015-02-01,2015-02-28,108,No
4001,4001,501,Paraguana Refinery,Venezuela,Planned,FCU,2015-02-01,2015-02-28,26,No
4632,4632,376,Thai Oil Sriracha Refinery,Thailand,Planned,FCU,2015-02-01,2015-02-28,15,No
5019,5019,376,Thai Oil Sriracha Refinery,Thailand,Planned,FCU,2015-02-01,2015-02-28,15,No
5403,5403,376,Thai Oil Sriracha Refinery,Thailand,Planned,FCU,2015-02-01,2015-02-28,15,No
4225,4225,153,Karlsruhe Refinery,Germany,Unplanned,FCU,2015-02-01,2015-02-02,87,No
6454,6454,415,PBF Toledo Refinery,United States,Planned,FCU,2015-01-30,2015-02-08,71.98,No
3437,3437,268,Exxon Pernis Refinery,Netherlands,Planned,HCU,2015-01-29,2019-02-22,51,No
5993,5993,424,Citgo Corpus Christi Refinery,United States,Planned,FCU,2015-01-26,2015-02-27,73,No
6441,6441,414,Cenovus Toledo Refinery,United States,Planned,FCU,2015-01-25,2015-03-19,54,No
5671,5671,548,OQ Sohar Refinery,Oman,Unknown,FCU,2015-01-25,2015-02-21,75,No
6344,6344,493,Rodeo Refinery,United States,Unplanned,HCU,2015-01-25,2015-02-07,56,No
5851,5851,418,Baton Rouge Refinery,United States,Planned,FCU,2015-01-24,2015-03-17,115,No
6494,6494,450,Tyler Refinery,United States,Unknown,FCU,2015-01-22,2015-03-05,19.99,No
3523,3523,262,Salina Cruz Refinery,Mexico,Unknown,FCU,2015-01-17,2015-02-20,40,No
6406,6406,446,Marathon Texas City (Galveston Bay) Refinery,United States,Planned,FCU,2015-01-16,2015-06-28,60,No
3880,3880,328,Novo-Kuybyshevskiy Refinery,Russia,Unplanned,FCU,2015-01-16,2015-01-22,6.27,No
6282,6282,441,Motiva Port Arthur Refinery,United States,Planned,FCU,2015-01-11,2015-03-16,82,No
6150,6150,408,Lima Refinery,United States,Planned,FCU,2015-01-11,2015-01-30,40,No
6337,6337,410,Robinson Refinery,United States,Unplanned,HCU,2015-01-11,2015-01-17,28,No
6149,6149,408,Lima Refinery,United States,Planned,HCU,2015-01-10,2016-04-30,31,No
4565,4565,346,Pulau Bukom Refinery,Singapore,Planned,FCU,2015-01-01,2016-07-31,33,No
4952,4952,346,Pulau Bukom Refinery,Singapore,Planned,FCU,2015-01-01,2016-07-31,33,No
5336,5336,346,Pulau Bukom Refinery,Singapore,Planned,FCU,2015-01-01,2016-07-31,33,No
3410,3410,125,Esmeraldas Refinery,Ecuador,Planned,FCU,2015-01-01,2015-10-31,18,No
6067,6067,487,El Segundo Refinery,United States,Planned,HCU,2015-01-01,2015-02-18,51.99,No
4085,4085,114,Rijeka Refinery,Croatia,Unknown,HCU,2015-01-01,2015-02-12,41.25,No
4086,4086,114,Rijeka Refinery,Croatia,Unknown,FCU,2015-01-01,2015-02-12,19.15,No
4232,4232,158,Aspropirgos Refinery,Greece,Planned,FCU,2015-01-01,2015-01-31,54,No
4449,4449,89,Sinopec Luoyang Refinery,China,Unknown,FCU,2015-01-01,2015-01-31,24,No
4841,4841,89,Sinopec Luoyang Refinery,China,Unknown,FCU,2015-01-01,2015-01-31,24,No
5225,5225,89,Sinopec Luoyang Refinery,China,Unknown,FCU,2015-01-01,2015-01-31,24,No
3371,3371,28,Araucaria Refinery,Brazil,Unknown,FCU,2014-12-20,2015-01-03,53.86,No
5576,5576,216,Trecate Refinery,Italy,Unknown,FCU,2014-12-17,2015-03-15,31.99,No
5967,5967,423,Chalmette Refinery,United States,Planned,FCU,2014-12-16,2014-12-30,71.98,No
3612,3612,316,Angarsk Refinery,Russia,Planned,FCU,2014-12-06,2014-12-10,21,No
3996,3996,501,Paraguana Refinery,Venezuela,Planned,FCU,2014-12-01,2015-08-17,26,No
3493,3493,257,Salamanca Refinery,Mexico,Unknown,FCU,2014-12-01,2015-01-31,14,No
5925,5925,422,Borger Refinery,United States,Planned,FCU,2014-12-01,2015-01-15,30,No
6257,6257,403,Paulsboro Refinery,United States,Planned,FCU,2014-12-01,2014-12-21,55,No
3595,3595,310,Nizhny Refinery,Russia,Planned,FCU,2014-12-01,2014-12-08,38,No
4393,4393,84,PetroChina Jinxi Petrochemical,China,Planned,FCU,2014-11-28,2014-12-03,36,No
4788,4788,84,PetroChina Jinxi Petrochemical,China,Planned,FCU,2014-11-28,2014-12-03,36,No
5172,5172,84,PetroChina Jinxi Petrochemical,China,Planned,FCU,2014-11-28,2014-12-03,36,No
3402,3402,61,Concon Refinery,Chile,Unplanned,HCU,2014-11-24,2014-11-30,26.5,No
6546,6546,480,Wynnewood Refinery,United States,Unknown,HCU,2014-11-14,2014-11-23,5,No
6547,6547,480,Wynnewood Refinery,United States,Unknown,FCU,2014-11-14,2014-11-23,18.5,No
4168,4168,142,Lavera Refinery,France,Unplanned,FCU,2014-11-11,2014-11-13,27.88,No
6171,6171,497,Valero Los Angeles Refinery,United States,Planned,FCU,2014-11-10,2014-11-23,53.96,No
3528,3528,262,Salina Cruz Refinery,Mexico,Unknown,FCU,2014-11-08,2014-12-07,40,No
3994,3994,501,Paraguana Refinery,Venezuela,Planned,FCU,2014-11-07,2014-11-20,65,No
5716,5716,349,Bilbao Refinery,Spain,Planned,FCU,2014-11-07,2014-11-14,43.1,No
3947,3947,503,El Palito Refinery,Venezuela,Unplanned,FCU,2014-11-06,2014-11-15,60,No
3993,3993,501,Paraguana Refinery,Venezuela,Planned,FCU,2014-11-04,2014-11-14,130,No
4372,4372,81,Sinopec Jingmen Refinery,China,Unknown,FCU,2014-11-01,2014-12-31,20,No
4767,4767,81,Sinopec Jingmen Refinery,China,Unknown,FCU,2014-11-01,2014-12-31,20,No
5151,5151,81,Sinopec Jingmen Refinery,China,Unknown,FCU,2014-11-01,2014-12-31,20,No
3384,3384,601,Ndjamena Refinery,Chad,Planned,FCU,2014-11-01,2014-11-30,16,No
4504,4504,174,IOCL Mathura Refinery,India,Unknown,FCU,2014-11-01,2014-11-14,20,No
4894,4894,174,IOCL Mathura Refinery,India,Unknown,FCU,2014-11-01,2014-11-14,20,No
5278,5278,174,IOCL Mathura Refinery,India,Unknown,FCU,2014-11-01,2014-11-14,20,No
6540,6540,479,HF Sinclair Woods Cross Refinery,United States,Unknown,HCU,2014-11-01,2014-11-14,7.2,No
5923,5923,422,Borger Refinery,United States,Planned,FCU,2014-10-29,2014-11-17,30,No
4580,4580,610,Sinopec Qingdao Refining & Chemical,China,Unknown,FCU,2014-10-28,2014-11-03,53,No
4967,4967,610,Sinopec Qingdao Refining & Chemical,China,Unknown,FCU,2014-10-28,2014-11-03,53,No
5351,5351,610,Sinopec Qingdao Refining & Chemical,China,Unknown,FCU,2014-10-28,2014-11-03,53,No
6331,6331,492,Richmond Refinery,United States,Planned,FCU,2014-10-27,2014-12-09,65,No
6345,6345,493,Rodeo Refinery,United States,Unplanned,HCU,2014-10-27,2014-11-10,56,No
3464,3464,244,Pavlodar Refinery,Kazakhstan,Planned,FCU,2014-10-26,2015-01-30,40,No
3388,3388,61,Concon Refinery,Chile,Planned,FCU,2014-10-23,2014-12-14,28.5,No
6122,6122,431,Valero Houston Refinery,United States,Planned,HCU,2014-10-22,2014-11-11,27.5,No
3847,3847,322,Salavat Refinery,Russia,Unknown,FCU,2014-10-22,2014-11-08,20,No
3704,3704,50,Saint John  Refinery,Canada,Planned,FCU,2014-10-22,2014-11-04,70,No
6305,6305,439,Valero Port Arthur Refinery,United States,Planned,HCU,2014-10-18,2014-12-10,60,No
3819,3819,578,Dezhou Refinery,China,Planned,FCU,2014-10-17,2014-11-15,16,No
4249,4249,579,Chemchina Huaxing Refinery,China,Planned,FCU,2014-10-17,2014-11-15,55,No
4649,4649,579,Chemchina Huaxing Refinery,China,Planned,FCU,2014-10-17,2014-11-15,55,No
5033,5033,579,Chemchina Huaxing Refinery,China,Planned,FCU,2014-10-17,2014-11-15,55,No
5997,5997,424,Citgo Corpus Christi Refinery,United States,Planned,FCU,2014-10-15,2014-10-21,19,No
5450,5450,180,HPCL Visakhapatnam Refinery,India,Unknown,FCU,2014-10-13,2014-10-29,48.9,No
6456,6456,415,PBF Toledo Refinery,United States,Planned,HCU,2014-10-11,2014-11-30,49,No
6457,6457,415,PBF Toledo Refinery,United States,Planned,FCU,2014-10-11,2014-11-30,71.98,No
3569,3569,303,SAPREF Refinery,South Africa,Planned,FCU,2014-10-10,2014-10-19,35,No
3588,3588,312,Moscow Refinery,Russia,Planned,FCU,2014-10-09,2014-12-06,38.31,No
6538,6538,479,HF Sinclair Woods Cross Refinery,United States,Unknown,HCU,2014-10-09,2014-10-10,7.2,No
6539,6539,479,HF Sinclair Woods Cross Refinery,United States,Unknown,FCU,2014-10-09,2014-10-10,7.7,No
3577,3577,304,Sasolburg Refinery,South Africa,Planned,FCU,2014-10-07,2015-11-15,11,No
6111,6111,430,Pasadena Refinery,United States,Planned,FCU,2014-10-07,2014-12-08,50,No
3551,3551,609,Zinder Refinery,Niger,Unknown,FCU,2014-10-02,2014-11-30,11.5,No
4354,4354,541,CNOOC Huizhou Petrochemical,China,Planned,HCU,2014-10-01,2014-12-04,80,No
4355,4355,541,CNOOC Huizhou Petrochemical,China,Planned,FCU,2014-10-01,2014-12-04,35,No
4750,4750,541,CNOOC Huizhou Petrochemical,China,Planned,HCU,2014-10-01,2014-12-04,80,No
4751,4751,541,CNOOC Huizhou Petrochemical,China,Planned,FCU,2014-10-01,2014-12-04,35,No
5134,5134,541,CNOOC Huizhou Petrochemical,China,Planned,HCU,2014-10-01,2014-12-04,80,No
5135,5135,541,CNOOC Huizhou Petrochemical,China,Planned,FCU,2014-10-01,2014-12-04,35,No
6090,6090,429,Garyville Refinery,United States,Planned,HCU,2014-10-01,2014-11-27,87,No
3479,3479,259,Cadereyta Refinery,Mexico,Unknown,FCU,2014-10-01,2014-11-17,65,No
6501,6501,400,Westlake Refinery,United States,Planned,FCU,2014-10-01,2014-11-15,45,No
5575,5575,216,Trecate Refinery,Italy,Unknown,FCU,2014-10-01,2014-11-11,31.99,No
3524,3524,262,Salina Cruz Refinery,Mexico,Unknown,FCU,2014-10-01,2014-11-04,40,No
3765,3765,171,CPCL Chennai Refinery,India,Planned,HCU,2014-10-01,2014-10-31,27,No
5443,5443,100,PetroChina Urumqi Refinery,China,Unknown,FCU,2014-10-01,2014-10-31,28,No
5830,5830,456,Ardmore Refinery,United States,Planned,HCU,2014-10-01,2014-10-31,12,No
6198,6198,469,McPherson Refinery,United States,Planned,HCU,2014-10-01,2014-10-31,35,No
6199,6199,469,McPherson Refinery,United States,Planned,FCU,2014-10-01,2014-10-31,20.92,No
6301,6301,439,Valero Port Arthur Refinery,United States,Planned,FCU,2014-10-01,2014-10-31,42,No
6354,6354,475,Chevron Salt Lake Refinery,United States,Planned,FCU,2014-10-01,2014-10-30,13,No
3741,3741,371,Bangkok Refinery,Thailand,Unknown,HCU,2014-10-01,2014-10-10,25,No
5577,5577,276,Mongstad Refinery,Norway,Unplanned,FCU,2014-09-27,2014-10-04,53.98,No
5840,5840,457,Artesia Refinery,United States,Planned,HCU,2014-09-26,2014-10-31,32,No
5907,5907,458,P66 Billings Refinery,United States,Planned,FCU,2014-09-26,2014-10-17,18.48,No
3643,3643,324,Ufaneftekhim Refinery,Russia,Planned,HCU,2014-09-25,2014-11-06,20,No
3408,3408,23,Mozyr Refinery,Belarus,Planned,HCU,2014-09-25,2014-10-25,30,No
3585,3585,311,Kirishi Refinery,Russia,Unknown,HCU,2014-09-24,2014-12-15,92.2,No
5917,5917,459,Pars Billings Refinery,United States,Planned,FCU,2014-09-24,2014-10-07,17.5,No
3923,3923,330,Syzran Refinery,Russia,Planned,FCU,2014-09-23,2014-10-15,7,No
3600,3600,310,Nizhny Refinery,Russia,Planned,FCU,2014-09-22,2014-11-07,38,No
4106,4106,119,Kralupy Refinery,Czech Republic,Unplanned,FCU,2014-09-22,2014-09-25,26.6,No
3669,3669,51,Montreal Refinery,Canada,Planned,HCU,2014-09-21,2014-12-24,21,No
4353,4353,77,PetroChina Huabei Refinery,China,Planned,FCU,2014-09-21,2014-11-16,44,No
4749,4749,77,PetroChina Huabei Refinery,China,Planned,FCU,2014-09-21,2014-11-16,44,No
5133,5133,77,PetroChina Huabei Refinery,China,Planned,FCU,2014-09-21,2014-11-16,44,No
4631,4631,375,Esso Sriracha Refinery,Thailand,Unknown,FCU,2014-09-21,2014-11-05,30,No
5018,5018,375,Esso Sriracha Refinery,Thailand,Unknown,FCU,2014-09-21,2014-11-05,30,No
5402,5402,375,Esso Sriracha Refinery,Thailand,Unknown,FCU,2014-09-21,2014-11-05,30,No
6027,6027,426,Valero Corpus Christi Refinery,United States,Planned,FCU,2014-09-21,2014-09-27,92,No
4408,4408,85,Sinopec Jiujiang Refinery,China,Planned,FCU,2014-09-20,2014-12-11,24.83,No
4803,4803,85,Sinopec Jiujiang Refinery,China,Planned,FCU,2014-09-20,2014-12-11,24.83,No
5187,5187,85,Sinopec Jiujiang Refinery,China,Planned,FCU,2014-09-20,2014-12-11,24.83,No
6059,6059,465,El Dorado (KS) Refinery,United States,Planned,FCU,2014-09-20,2014-10-29,39,No
5798,5798,389,Pembroke Refinery,United Kingdom,Planned,FCU,2014-09-19,2014-12-05,90,No
